pool,sample_id,major_peak_size,major_peak_height,minor_peak_size,minor_peak_height,peak_ratio,n_peaks,microsat_kbp,fluorophore,product_bp,plate,well,extraction_id,set_type,district,province,carrier_A724E
3,8023302,146.66,6040.0,,,,1,-3.7,FAM,164,C02,E3,Z177,representative,mushindano,northwestern,False
3,8023322,153.17,5006.0,,,,1,-3.7,FAM,164,C02,B6,Z223,representative,manyinga,northwestern,True
3,8023331,153.17,484.0,166.25,138.0,0.28512396694214875,2,-3.7,FAM,164,C02,D6,Z228,representative,manyinga,northwestern,True
3,8023417,153.15,4475.0,,,,1,-3.7,FAM,164,C02,G9,Z270,representative,kabompo,northwestern,True
3,8023419,153.12,4828.0,,,,1,-3.7,FAM,164,C02,A6,Z220,representative,kabompo,northwestern,True
3,8023427,153.15,4873.0,,,,1,-3.7,FAM,164,C02,F3,Z180,representative,kabompo,northwestern,True
3,8023432,161.42,5113.0,,,,1,-3.7,FAM,164,C02,A4,Z185,clonal,kabompo,northwestern,False
3,8023436,146.64,7386.0,,,,1,-3.7,FAM,164,C02,C4,Z187,clonal,kabompo,northwestern,False
3,8023437,153.22,5129.0,,,,1,-3.7,FAM,164,C02,H3,Z184,representative,kabompo,northwestern,True
3,8023438,153.21,2416.0,,,,1,-3.7,FAM,164,C02,G3,Z182,representative,kabompo,northwestern,True
3,8023440,153.2,4046.0,,,,1,-3.7,FAM,164,C02,H5,Z218,representative,kabompo,northwestern,True
3,8023441,148.88,2460.0,,,,1,-3.7,FAM,164,C02,D4,Z188,representative,kabompo,northwestern,False
3,8023974,148.87,5045.0,,,,1,-3.7,FAM,164,C02,C10,Z279,representative,kasempa,northwestern,False
3,8033123,153.09,5630.0,,,,1,-3.7,FAM,164,C02,C5,Z205,representative,chipangali,eastern,False
3,8033127,173.57,2746.0,,,,1,-3.7,FAM,164,C02,E5,Z207,representative,chipangali,eastern,False
3,8033128,151.08,6614.0,,,,1,-3.7,FAM,164,C02,D5,Z206,representative,chipangali,eastern,False
3,8033185,148.88,1825.0,,,,1,-3.7,FAM,164,C02,F5,Z208,representative,chipangali,eastern,False
3,8034013,148.8,4901.0,,,,1,-3.7,FAM,164,C02,G6,Z231,representative,sesheke,western,False
3,8034018,146.65,4895.0,,,,1,-3.7,FAM,164,C02,F6,Z230,clonal,sesheke,western,False
3,1012412,293.48,416.0,,,,1,31.0,HEX,300,C02,E10,Z281,clonal,zambezi,northwestern,True
3,1012423,302.79,1218.0,,,,1,31.0,HEX,300,C02,E6,Z229,clonal,mufumbwe,northwestern,False
3,1012427,302.8,635.0,,,,1,31.0,HEX,300,C02,E8,Z253,representative,mufumbwe,northwestern,False
3,1012431,302.87,323.0,,,,1,31.0,HEX,300,C02,H7,Z244,representative,mufumbwe,northwestern,False
3,1012434,293.62,2912.0,,,,1,31.0,HEX,300,C02,A8,Z246,representative,mufumbwe,northwestern,True
3,1012438,302.81,3765.0,,,,1,31.0,HEX,300,C02,B8,Z249,representative,mufumbwe,northwestern,False
3,1012443,302.83,2580.0,,,,1,31.0,HEX,300,C02,C8,Z250,clonal,mufumbwe,northwestern,False
3,1012444,293.6,961.0,,,,1,31.0,HEX,300,C02,D8,Z251,clonal,mufumbwe,northwestern,True
3,1012449,293.54,2847.0,,,,1,31.0,HEX,300,C02,G7,Z243,representative,mufumbwe,northwestern,True
3,1012540,293.52,173.0,,,,1,31.0,HEX,300,C02,F7,Z242,representative,zambezi,northwestern,False
3,1012543,293.52,3154.0,,,,1,31.0,HEX,300,C02,C7,Z239,clonal,zambezi,northwestern,False
3,1012544,293.56,145.0,,,,1,31.0,HEX,300,C02,F10,Z283,representative,zambezi,northwestern,True
3,1012552,293.53,3103.0,,,,1,31.0,HEX,300,C02,D7,Z240,clonal,zambezi,northwestern,True
3,1012559,,,,,,0,31.0,HEX,300,C02,E7,Z241,clonal,zambezi,northwestern,False
3,1040820,293.49,4030.0,,,,1,31.0,HEX,300,C02,C6,Z227,representative,manyinga,northwestern,True
3,1045436,293.56,408.0,,,,1,31.0,HEX,300,C02,G5,Z212,clonal,sesheke,western,False
3,1045447,303.28,883.0,,,,1,31.0,HEX,300,C02,C2,Z157,clonal,sesheke,western,False
3,1046717,293.62,1430.0,,,,1,31.0,HEX,300,C02,H6,Z234,clonal,luampa,western,True
3,1046736,302.72,148.0,,,,1,31.0,HEX,300,C02,B7,Z238,representative,luampa,western,False
3,1046791,293.51,3447.0,,,,1,31.0,HEX,300,C02,G8,Z257,clonal,kalabo,western,True
3,1046798,312.14,1682.0,,,,1,31.0,HEX,300,C02,F8,Z255,clonal,kalabo,western,False
3,1046802,293.61,836.0,,,,1,31.0,HEX,300,C02,H8,Z259,clonal,kalabo,western,False
3,2033430,294.08,2727.0,,,,1,31.0,HEX,300,C02,D2,Z159,representative,sesheke,western,False
3,5053699,293.51,327.0,,,,1,31.0,HEX,300,C02,E9,Z265,representative,sikongo,western,True
3,5053700,293.55,2648.0,,,,1,31.0,HEX,300,C02,A7,Z235,representative,sikongo,western,False
3,5053708,,,,,,0,31.0,HEX,300,C02,D9,Z264,representative,sikongo,western,True
3,5053711,293.54,1594.0,,,,1,31.0,HEX,300,C02,B9,Z262,clonal,sikongo,western,True
3,5053713,293.52,2465.0,,,,1,31.0,HEX,300,C02,C9,Z263,representative,sikongo,western,False
3,5053716,302.85,1478.0,,,,1,31.0,HEX,300,C02,A9,Z260,clonal,sikongo,western,False
3,5053732,293.52,327.0,,,,1,31.0,HEX,300,C02,F9,Z267,representative,sikongo,western,True
3,5053831,302.85,2903.0,,,,1,31.0,HEX,300,C02,A10,Z274,clonal,solwezi,northwestern,False
3,5053835,302.78,2701.0,,,,1,31.0,HEX,300,C02,G10,Z284,clonal,solwezi,northwestern,False
3,5053836,293.59,2756.0,,,,1,31.0,HEX,300,C02,F4,Z196,representative,solwezi,northwestern,True
3,5053842,330.73,3502.0,,,,1,31.0,HEX,300,C02,H9,Z272,representative,solwezi,northwestern,False
3,8010689,,,,,,0,31.0,HEX,300,C02,H1,Z152,representative,chipata,eastern,False
3,8010700,303.3,1630.0,,,,1,31.0,HEX,300,C02,G1,Z151,representative,chipata,eastern,False
3,8010709,,,,,,0,31.0,HEX,300,C02,F1,Z150,representative,chipata,eastern,False
3,8010711,303.4,5322.0,,,,1,31.0,HEX,300,C02,E1,Z149,representative,chipata,eastern,False
3,8012469,302.93,4155.0,,,,1,31.0,HEX,300,C02,G4,Z199,representative,vubwi,eastern,False
3,8012489,257.03,6875.0,,,,1,31.0,HEX,300,C02,H4,Z200,representative,vubwi,eastern,False
3,8013425,294.09,5107.0,,,,1,31.0,HEX,300,C02,G2,Z165,representative,chipata,eastern,False
3,8013449,294.14,5291.0,,,,1,31.0,HEX,300,C02,H2,Z167,representative,chipata,eastern,False
3,8013460,303.2,7699.0,,,,1,31.0,HEX,300,C02,E2,Z162,representative,chipata,eastern,False
3,8013470,293.57,2710.0,,,,1,31.0,HEX,300,C02,A3,Z168,representative,chipata,eastern,False
3,8013480,303.37,3813.0,,,,1,31.0,HEX,300,C02,F2,Z163,representative,chipata,eastern,False
3,8013488,302.79,332.0,,,,1,31.0,HEX,300,C02,B3,Z170,representative,chipata,eastern,False
3,8013943,293.56,1360.0,,,,1,31.0,HEX,300,C02,A5,Z201,representative,vubwi,eastern,False
3,8013952,302.8,2548.0,,,,1,31.0,HEX,300,C02,B5,Z204,representative,vubwi,eastern,False
3,8019451,302.81,5034.0,,,,1,31.0,HEX,300,C02,B10,Z276,clonal,kasempa,northwestern,False
3,8021027,302.81,3807.0,,,,1,31.0,HEX,300,C02,D10,Z280,representative,kasempa,northwestern,False
3,8021948,,,,,,0,31.0,HEX,300,C02,E4,Z190,representative,kaoma,western,False
3,8021950,,,,,,0,31.0,HEX,300,C02,B4,Z186,clonal,kaoma,western,False
3,8022891,,,,,,0,31.0,HEX,300,C02,D1,Z146,representative,chipangali,eastern,False
3,8023230,294.07,124.0,303.42,104.0,0.8387096774193549,2,31.0,HEX,300,C02,B2,Z156,representative,kasempa,northwestern,True
3,8023249,210.17,890.0,,,,1,31.0,HEX,300,C02,D3,Z172,representative,solwezi,northwestern,False
3,8023285,210.04,1102.0,302.8,288.0,0.2613430127041742,2,31.0,HEX,300,C02,C3,Z171,representative,solwezi,northwestern,False
3,8023300,303.35,298.0,,,,1,31.0,HEX,300,C02,A2,Z153,representative,mushindano,northwestern,False
3,8023302,302.89,2107.0,,,,1,31.0,HEX,300,C02,E3,Z177,representative,mushindano,northwestern,False
3,8023322,293.54,4325.0,,,,1,31.0,HEX,300,C02,B6,Z223,representative,manyinga,northwestern,True
3,8023331,,,,,,0,31.0,HEX,300,C02,D6,Z228,representative,manyinga,northwestern,True
3,8023417,293.46,3882.0,,,,1,31.0,HEX,300,C02,G9,Z270,representative,kabompo,northwestern,True
3,8023419,293.53,2557.0,,,,1,31.0,HEX,300,C02,A6,Z220,representative,kabompo,northwestern,True
3,8023427,293.65,2594.0,,,,1,31.0,HEX,300,C02,F3,Z180,representative,kabompo,northwestern,True
3,8023432,293.57,3375.0,,,,1,31.0,HEX,300,C02,A4,Z185,clonal,kabompo,northwestern,False
3,8023436,293.6,4756.0,,,,1,31.0,HEX,300,C02,C4,Z187,clonal,kabompo,northwestern,False
3,8023437,293.72,5729.0,,,,1,31.0,HEX,300,C02,H3,Z184,representative,kabompo,northwestern,True
3,8023438,293.59,363.0,,,,1,31.0,HEX,300,C02,G3,Z182,representative,kabompo,northwestern,True
3,8023440,293.61,3298.0,,,,1,31.0,HEX,300,C02,H5,Z218,representative,kabompo,northwestern,True
3,8023441,321.43,328.0,,,,1,31.0,HEX,300,C02,D4,Z188,representative,kabompo,northwestern,False
3,8023974,293.55,4518.0,,,,1,31.0,HEX,300,C02,C10,Z279,representative,kasempa,northwestern,False
3,8033123,302.72,4394.0,,,,1,31.0,HEX,300,C02,C5,Z205,representative,chipangali,eastern,False
3,8033127,302.82,1536.0,,,,1,31.0,HEX,300,C02,E5,Z207,representative,chipangali,eastern,False
3,8033128,302.89,2880.0,,,,1,31.0,HEX,300,C02,D5,Z206,representative,chipangali,eastern,False
3,8033185,,,,,,0,31.0,HEX,300,C02,F5,Z208,representative,chipangali,eastern,False
3,8034013,302.86,2002.0,,,,1,31.0,HEX,300,C02,G6,Z231,representative,sesheke,western,False
3,8034018,293.57,900.0,,,,1,31.0,HEX,300,C02,F6,Z230,clonal,sesheke,western,False
4,1012412,255.68,1982.0,,,,1,-6.36,FAM,286,C02,E10,Z281,clonal,zambezi,northwestern,True
4,1012423,273.84,4018.0,,,,1,-6.36,FAM,286,C02,E6,Z229,clonal,mufumbwe,northwestern,False
4,1012427,270.81,1663.0,,,,1,-6.36,FAM,286,C02,E8,Z253,representative,mufumbwe,northwestern,False
4,1012431,270.81,1237.0,,,,1,-6.36,FAM,286,C02,H7,Z244,representative,mufumbwe,northwestern,False
4,1012434,255.6,8116.0,,,,1,-6.36,FAM,286,C02,A8,Z246,representative,mufumbwe,northwestern,True
4,1012438,270.64,8207.0,,,,1,-6.36,FAM,286,C02,B8,Z249,representative,mufumbwe,northwestern,False
4,1012443,258.67,8104.0,,,,1,-6.36,FAM,286,C02,C8,Z250,clonal,mufumbwe,northwestern,False
4,1012444,255.74,5183.0,,,,1,-6.36,FAM,286,C02,D8,Z251,clonal,mufumbwe,northwestern,True
4,1012449,267.8,8155.0,,,,1,-6.36,FAM,286,C02,G7,Z243,representative,mufumbwe,northwestern,True
4,1012540,270.82,474.0,,,,1,-6.36,FAM,286,C02,F7,Z242,representative,zambezi,northwestern,False
4,1012543,270.75,7970.0,,,,1,-6.36,FAM,286,C02,C7,Z239,clonal,zambezi,northwestern,False
4,1012544,255.67,645.0,,,,1,-6.36,FAM,286,C02,F10,Z283,representative,zambezi,northwestern,True
4,1012552,255.72,8236.0,,,,1,-6.36,FAM,286,C02,D7,Z240,clonal,zambezi,northwestern,True
4,1012559,273.79,289.0,,,,1,-6.36,FAM,286,C02,E7,Z241,clonal,zambezi,northwestern,False
4,1040820,255.65,8318.0,,,,1,-6.36,FAM,286,C02,C6,Z227,representative,manyinga,northwestern,True
4,1045436,255.68,2336.0,,,,1,-6.36,FAM,286,C02,G5,Z212,clonal,sesheke,western,False
4,1045447,274.04,3940.0,,,,1,-6.36,FAM,286,C02,C2,Z157,clonal,sesheke,western,False
4,1046717,255.76,6340.0,,,,1,-6.36,FAM,286,C02,H6,Z234,clonal,luampa,western,True
4,1046736,285.77,631.0,,,,1,-6.36,FAM,286,C02,B7,Z238,representative,luampa,western,False
4,1046791,267.71,8107.0,,,,1,-6.36,FAM,286,C02,G8,Z257,clonal,kalabo,western,True
4,1046798,264.77,7725.0,,,,1,-6.36,FAM,286,C02,F8,Z255,clonal,kalabo,western,False
4,1046802,270.85,3245.0,,,,1,-6.36,FAM,286,C02,H8,Z259,clonal,kalabo,western,False
4,2033430,271.08,7826.0,,,,1,-6.36,FAM,286,C02,D2,Z159,representative,sesheke,western,False
4,5053699,255.67,832.0,,,,1,-6.36,FAM,286,C02,E9,Z265,representative,sikongo,western,True
4,5053700,270.7,7632.0,,,,1,-6.36,FAM,286,C02,A7,Z235,representative,sikongo,western,False
4,5053708,,,,,,0,-6.36,FAM,286,C02,D9,Z264,representative,sikongo,western,True
4,5053711,255.66,5766.0,,,,1,-6.36,FAM,286,C02,B9,Z262,clonal,sikongo,western,True
4,5053713,273.69,7377.0,,,,1,-6.36,FAM,286,C02,C9,Z263,representative,sikongo,western,False
4,5053716,279.8,4507.0,,,,1,-6.36,FAM,286,C02,A9,Z260,clonal,sikongo,western,False
4,5053732,255.67,1330.0,,,,1,-6.36,FAM,286,C02,F9,Z267,representative,sikongo,western,True
4,5053831,276.77,7109.0,,,,1,-6.36,FAM,286,C02,A10,Z274,clonal,solwezi,northwestern,False
4,5053835,264.81,7787.0,270.87,556.0,0.07140105303711314,2,-6.36,FAM,286,C02,G10,Z284,clonal,solwezi,northwestern,False
4,5053836,255.71,8248.0,,,,1,-6.36,FAM,286,C02,F4,Z196,representative,solwezi,northwestern,True
4,5053842,270.8,7689.0,,,,1,-6.36,FAM,286,C02,H9,Z272,representative,solwezi,northwestern,False
4,8010689,,,,,,0,-6.36,FAM,286,C02,H1,Z152,representative,chipata,eastern,False
4,8010700,271.04,7317.0,,,,1,-6.36,FAM,286,C02,G1,Z151,representative,chipata,eastern,False
4,8010709,265.06,225.0,,,,1,-6.36,FAM,286,C02,F1,Z150,representative,chipata,eastern,False
4,8010711,271.12,8620.0,,,,1,-6.36,FAM,286,C02,E1,Z149,representative,chipata,eastern,False
4,8012469,270.7,8107.0,,,,1,-6.36,FAM,286,C02,G4,Z199,representative,vubwi,eastern,False
4,8012489,282.76,7801.0,,,,1,-6.36,FAM,286,C02,H4,Z200,representative,vubwi,eastern,False
4,8013425,271.07,8195.0,,,,1,-6.36,FAM,286,C02,G2,Z165,representative,chipata,eastern,False
4,8013449,273.95,7824.0,,,,1,-6.36,FAM,286,C02,H2,Z167,representative,chipata,eastern,False
4,8013460,274.21,8841.0,,,,1,-6.36,FAM,286,C02,E2,Z162,representative,chipata,eastern,False
4,8013470,270.76,7817.0,,,,1,-6.36,FAM,286,C02,A3,Z168,representative,chipata,eastern,False
4,8013480,283.21,8181.0,,,,1,-6.36,FAM,286,C02,F2,Z163,representative,chipata,eastern,False
4,8013488,264.69,2449.0,,,,1,-6.36,FAM,286,C02,B3,Z170,representative,chipata,eastern,False
4,8013943,276.81,5073.0,,,,1,-6.36,FAM,286,C02,A5,Z201,representative,vubwi,eastern,False
4,8013952,267.7,7773.0,,,,1,-6.36,FAM,286,C02,B5,Z204,representative,vubwi,eastern,False
4,8019451,273.73,8214.0,,,,1,-6.36,FAM,286,C02,B10,Z276,clonal,kasempa,northwestern,False
4,8021027,273.81,7700.0,,,,1,-6.36,FAM,286,C02,D10,Z280,representative,kasempa,northwestern,False
4,8021948,,,,,,0,-6.36,FAM,286,C02,E4,Z190,representative,kaoma,western,False
4,8021950,,,,,,0,-6.36,FAM,286,C02,B4,Z186,clonal,kaoma,western,False
4,8022891,,,,,,0,-6.36,FAM,286,C02,D1,Z146,representative,chipangali,eastern,False
4,8023230,255.94,1536.0,,,,1,-6.36,FAM,286,C02,B2,Z156,representative,kasempa,northwestern,True
4,8023249,270.81,649.0,,,,1,-6.36,FAM,286,C02,D3,Z172,representative,solwezi,northwestern,False
4,8023285,258.66,2081.0,,,,1,-6.36,FAM,286,C02,C3,Z171,representative,solwezi,northwestern,False
4,8023300,271.06,735.0,,,,1,-6.36,FAM,286,C02,A2,Z153,representative,mushindano,northwestern,False
4,8023302,270.76,6804.0,,,,1,-6.36,FAM,286,C02,E3,Z177,representative,mushindano,northwestern,False
4,8023322,267.64,8338.0,,,,1,-6.36,FAM,286,C02,B6,Z223,representative,manyinga,northwestern,True
4,8023331,,,,,,0,-6.36,FAM,286,C02,D6,Z228,representative,manyinga,northwestern,True
4,8023417,255.7,8180.0,,,,1,-6.36,FAM,286,C02,G9,Z270,representative,kabompo,northwestern,True
4,8023419,255.65,8235.0,,,,1,-6.36,FAM,286,C02,A6,Z220,representative,kabompo,northwestern,True
4,8023427,255.65,7986.0,,,,1,-6.36,FAM,286,C02,F3,Z180,representative,kabompo,northwestern,True
4,8023432,285.86,8040.0,,,,1,-6.36,FAM,286,C02,A4,Z185,clonal,kabompo,northwestern,False
4,8023436,273.68,8261.0,,,,1,-6.36,FAM,286,C02,C4,Z187,clonal,kabompo,northwestern,False
4,8023437,255.46,7846.0,,,,1,-6.36,FAM,286,C02,H3,Z184,representative,kabompo,northwestern,True
4,8023438,255.82,2260.0,,,,1,-6.36,FAM,286,C02,G3,Z182,representative,kabompo,northwestern,True
4,8023440,255.71,7836.0,,,,1,-6.36,FAM,286,C02,H5,Z218,representative,kabompo,northwestern,True
4,8023441,270.81,1504.0,,,,1,-6.36,FAM,286,C02,D4,Z188,representative,kabompo,northwestern,False
4,8023974,270.65,8136.0,,,,1,-6.36,FAM,286,C02,C10,Z279,representative,kasempa,northwestern,False
4,8033123,273.65,8127.0,,,,1,-6.36,FAM,286,C02,C5,Z205,representative,chipangali,eastern,False
4,8033127,273.76,5881.0,,,,1,-6.36,FAM,286,C02,E5,Z207,representative,chipangali,eastern,False
4,8033128,270.73,7910.0,,,,1,-6.36,FAM,286,C02,D5,Z206,representative,chipangali,eastern,False
4,8033185,270.7,227.0,,,,1,-6.36,FAM,286,C02,F5,Z208,representative,chipangali,eastern,False
4,8034013,270.77,7406.0,,,,1,-6.36,FAM,286,C02,G6,Z231,representative,sesheke,western,False
4,8034018,273.85,3990.0,,,,1,-6.36,FAM,286,C02,F6,Z230,clonal,sesheke,western,False
